Trial noise_type coaxial_lum test_lum match_lum grating_freq grating_contrast noise_freq rep
461 global 1.0 0.5 0.504472 .2 0.1 1.00 40
462 global -1.0 0.5 0.503516 .2 0.1 1.00 40
463 global 1.0 0.5 0.502103 .2 0.1 1.00 15
464 global -1.0 0.5 0.497841 .2 0.1 1.00 16
465 global 1.0 0.5 0.500546 .2 0.1 1.00 41
466 global -1.0 0.5 0.499187 .2 0.1 1.00 41
467 global 1.0 0.5 0.497691 .2 0.1 1.00 16
468 global -1.0 0.5 0.497849 .2 0.1 1.00 17
469 global 1.0 0.5 0.498600 .2 0.1 1.00 42
470 global -1.0 0.5 0.497463 .2 0.1 1.00 42
471 global 1.0 0.5 0.498984 .2 0.1 1.00 17
472 global -1.0 0.5 0.492883 .2 0.1 1.00 18
473 global 1.0 0.5 0.507299 .2 0.1 1.00 43
474 global -1.0 0.5 0.506687 .2 0.1 1.00 43
475 global 1.0 0.5 0.492913 .2 0.1 1.00 18
476 global -1.0 0.5 0.495760 .2 0.1 1.00 19
477 global 1.0 0.5 0.501893 .2 0.1 1.00 44
478 global -1.0 0.5 0.500727 .2 0.1 1.00 44
479 global 1.0 0.5 0.497155 .2 0.1 1.00 19
480 global -1.0 0.5 0.499461 .2 0.1 1.00 20
481 global 1.0 0.5 0.499305 .2 0.1 1.00 45
482 global -1.0 0.5 0.500045 .2 0.1 1.00 45
483 global 1.0 0.5 0.498929 .2 0.1 1.00 20
484 global -1.0 0.5 0.506081 .2 0.1 1.00 21
485 global 1.0 0.5 0.500405 .2 0.1 1.00 46
486 global -1.0 0.5 0.500220 .2 0.1 1.00 46
487 global 1.0 0.5 0.505810 .2 0.1 1.00 21
488 global -1.0 0.5 0.496243 .2 0.1 1.00 22
489 global 1.0 0.5 0.497795 .2 0.1 1.00 47
490 global -1.0 0.5 0.496458 .2 0.1 1.00 47
491 global 1.0 0.5 0.496409 .2 0.1 1.00 22
492 global -1.0 0.5 0.503709 .2 0.1 1.00 23
493 global 1.0 0.5 0.495035 .2 0.1 1.00 48
494 global -1.0 0.5 0.494611 .2 0.1 1.00 48
495 global 1.0 0.5 0.503257 .2 0.1 1.00 23
496 global -1.0 0.5 0.504819 .2 0.1 1.00 24
497 global 1.0 0.5 0.500365 .2 0.1 1.00 49
498 global -1.0 0.5 0.499825 .2 0.1 1.00 49
499 global 1.0 0.5 0.505393 .2 0.1 1.00 24
500 global -1.0 0.5 0.497172 .2 0.1 1.73 0
501 global 1.0 0.5 0.501184 .2 0.1 1.73 25
502 global -1.0 0.5 0.500796 .2 0.1 1.73 25
503 global 1.0 0.5 0.497975 .2 0.1 1.73 0
504 global -1.0 0.5 0.500237 .2 0.1 1.73 1
505 global 1.0 0.5 0.500099 .2 0.1 1.73 26
506 global -1.0 0.5 0.499270 .2 0.1 1.73 26
507 global 1.0 0.5 0.500907 .2 0.1 1.73 1
508 global -1.0 0.5 0.496276 .2 0.1 1.73 2
509 global 1.0 0.5 0.500436 .2 0.1 1.73 27
510 global -1.0 0.5 0.500387 .2 0.1 1.73 27
511 global 1.0 0.5 0.497020 .2 0.1 1.73 2
512 global -1.0 0.5 0.500391 .2 0.1 1.73 3
513 global 1.0 0.5 0.498661 .2 0.1 1.73 28
514 global -1.0 0.5 0.498656 .2 0.1 1.73 28
515 global 1.0 0.5 0.500698 .2 0.1 1.73 3
516 global -1.0 0.5 0.501679 .2 0.1 1.73 4
517 global 1.0 0.5 0.499233 .2 0.1 1.73 29
518 global -1.0 0.5 0.498667 .2 0.1 1.73 29
519 global 1.0 0.5 0.502425 .2 0.1 1.73 4
520 global -1.0 0.5 0.498155 .2 0.1 1.73 5
521 global 1.0 0.5 0.501664 .2 0.1 1.73 30
522 global -1.0 0.5 0.501323 .2 0.1 1.73 30
523 global 1.0 0.5 0.499064 .2 0.1 1.73 5
524 global -1.0 0.5 0.499102 .2 0.1 1.73 6
525 global 1.0 0.5 0.498223 .2 0.1 1.73 31
526 global -1.0 0.5 0.497828 .2 0.1 1.73 31
527 global 1.0 0.5 0.500367 .2 0.1 1.73 6
528 global -1.0 0.5 0.500317 .2 0.1 1.73 7
529 global 1.0 0.5 0.499539 .2 0.1 1.73 32
530 global -1.0 0.5 0.498850 .2 0.1 1.73 32
531 global 1.0 0.5 0.501304 .2 0.1 1.73 7
532 global -1.0 0.5 0.498928 .2 0.1 1.73 8
533 global 1.0 0.5 0.499999 .2 0.1 1.73 33
534 global -1.0 0.5 0.499622 .2 0.1 1.73 33
535 global 1.0 0.5 0.499836 .2 0.1 1.73 8
536 global -1.0 0.5 0.500377 .2 0.1 1.73 9
537 global 1.0 0.5 0.501488 .2 0.1 1.73 34
538 global -1.0 0.5 0.500708 .2 0.1 1.73 34
539 global 1.0 0.5 0.500800 .2 0.1 1.73 9
540 global -1.0 0.5 0.499184 .2 0.1 1.73 10
541 global 1.0 0.5 0.500813 .2 0.1 1.73 35
542 global -1.0 0.5 0.500437 .2 0.1 1.73 35
543 global 1.0 0.5 0.500305 .2 0.1 1.73 10
544 global -1.0 0.5 0.501480 .2 0.1 1.73 11
545 global 1.0 0.5 0.500393 .2 0.1 1.73 36
546 global -1.0 0.5 0.499584 .2 0.1 1.73 36
547 global 1.0 0.5 0.501806 .2 0.1 1.73 11
548 global -1.0 0.5 0.501014 .2 0.1 1.73 12
549 global 1.0 0.5 0.500700 .2 0.1 1.73 37
550 global -1.0 0.5 0.499164 .2 0.1 1.73 37
551 global 1.0 0.5 0.501694 .2 0.1 1.73 12
552 global -1.0 0.5 0.499655 .2 0.1 1.73 13
553 global 1.0 0.5 0.499406 .2 0.1 1.73 38
554 global -1.0 0.5 0.499091 .2 0.1 1.73 38
555 global 1.0 0.5 0.500900 .2 0.1 1.73 13
556 global -1.0 0.5 0.500379 .2 0.1 1.73 14
557 global 1.0 0.5 0.500017 .2 0.1 1.73 39
558 global -1.0 0.5 0.498711 .2 0.1 1.73 39
559 global 1.0 0.5 0.501328 .2 0.1 1.73 14
560 global -1.0 0.5 0.501124 .2 0.1 1.73 15
561 global 1.0 0.5 0.499581 .2 0.1 1.73 40
562 global -1.0 0.5 0.498583 .2 0.1 1.73 40
563 global 1.0 0.5 0.501802 .2 0.1 1.73 15
564 global -1.0 0.5 0.501192 .2 0.1 1.73 16
565 global 1.0 0.5 0.502052 .2 0.1 1.73 41
566 global -1.0 0.5 0.501912 .2 0.1 1.73 41
567 global 1.0 0.5 0.502127 .2 0.1 1.73 16
568 global -1.0 0.5 0.500404 .2 0.1 1.73 17
569 global 1.0 0.5 0.499745 .2 0.1 1.73 42
570 global -1.0 0.5 0.499559 .2 0.1 1.73 42
571 global 1.0 0.5 0.501075 .2 0.1 1.73 17
572 global -1.0 0.5 0.500369 .2 0.1 1.73 18
573 global 1.0 0.5 0.499061 .2 0.1 1.73 43
574 global -1.0 0.5 0.498511 .2 0.1 1.73 43
575 global 1.0 0.5 0.501303 .2 0.1 1.73 18
576 global -1.0 0.5 0.500408 .2 0.1 1.73 19
577 global 1.0 0.5 0.499802 .2 0.1 1.73 44
578 global -1.0 0.5 0.499211 .2 0.1 1.73 44
579 global 1.0 0.5 0.501315 .2 0.1 1.73 19
580 global -1.0 0.5 0.500059 .2 0.1 1.73 20
581 global 1.0 0.5 0.499398 .2 0.1 1.73 45
582 global -1.0 0.5 0.498674 .2 0.1 1.73 45
583 global 1.0 0.5 0.500560 .2 0.1 1.73 20
584 global -1.0 0.5 0.500775 .2 0.1 1.73 21
585 global 1.0 0.5 0.500287 .2 0.1 1.73 46
586 global -1.0 0.5 0.499501 .2 0.1 1.73 46
587 global 1.0 0.5 0.501680 .2 0.1 1.73 21
588 global -1.0 0.5 0.500658 .2 0.1 1.73 22
589 global 1.0 0.5 0.499691 .2 0.1 1.73 47
590 global -1.0 0.5 0.498760 .2 0.1 1.73 47
591 global 1.0 0.5 0.500807 .2 0.1 1.73 22
592 global -1.0 0.5 0.502050 .2 0.1 1.73 23
593 global 1.0 0.5 0.499577 .2 0.1 1.73 48
594 global -1.0 0.5 0.498393 .2 0.1 1.73 48
595 global 1.0 0.5 0.503224 .2 0.1 1.73 23
596 global -1.0 0.5 0.498169 .2 0.1 1.73 24
597 global 1.0 0.5 0.499635 .2 0.1 1.73 49
598 global -1.0 0.5 0.499000 .2 0.1 1.73 49
599 global 1.0 0.5 0.498371 .2 0.1 1.73 24
600 global -1.0 0.5 0.499534 .2 0.1 3.00 0
601 global 1.0 0.5 0.501147 .2 0.1 3.00 25
602 global -1.0 0.5 0.499900 .2 0.1 3.00 25
603 global 1.0 0.5 0.499797 .2 0.1 3.00 0
604 global -1.0 0.5 0.499945 .2 0.1 3.00 1
605 global 1.0 0.5 0.499604 .2 0.1 3.00 26
606 global -1.0 0.5 0.498864 .2 0.1 3.00 26
607 global 1.0 0.5 0.500941 .2 0.1 3.00 1
608 global -1.0 0.5 0.500162 .2 0.1 3.00 2
609 global 1.0 0.5 0.500596 .2 0.1 3.00 27
610 global -1.0 0.5 0.500011 .2 0.1 3.00 27
611 global 1.0 0.5 0.501244 .2 0.1 3.00 2
612 global -1.0 0.5 0.500652 .2 0.1 3.00 3
613 global 1.0 0.5 0.499350 .2 0.1 3.00 28
614 global -1.0 0.5 0.498523 .2 0.1 3.00 28
615 global 1.0 0.5 0.501042 .2 0.1 3.00 3
616 global -1.0 0.5 0.500652 .2 0.1 3.00 4
617 global 1.0 0.5 0.499482 .2 0.1 3.00 29
618 global -1.0 0.5 0.498930 .2 0.1 3.00 29
619 global 1.0 0.5 0.501878 .2 0.1 3.00 4
620 global -1.0 0.5 0.499019 .2 0.1 3.00 5
621 global 1.0 0.5 0.500929 .2 0.1 3.00 30
622 global -1.0 0.5 0.499885 .2 0.1 3.00 30
623 global 1.0 0.5 0.499722 .2 0.1 3.00 5
624 global -1.0 0.5 0.500090 .2 0.1 3.00 6
625 global 1.0 0.5 0.499712 .2 0.1 3.00 31
626 global -1.0 0.5 0.498791 .2 0.1 3.00 31
627 global 1.0 0.5 0.501037 .2 0.1 3.00 6
628 global -1.0 0.5 0.499198 .2 0.1 3.00 7
629 global 1.0 0.5 0.500347 .2 0.1 3.00 32
630 global -1.0 0.5 0.499784 .2 0.1 3.00 32
631 global 1.0 0.5 0.499575 .2 0.1 3.00 7
632 global -1.0 0.5 0.498904 .2 0.1 3.00 8
633 global 1.0 0.5 0.501094 .2 0.1 3.00 33
634 global -1.0 0.5 0.499887 .2 0.1 3.00 33
635 global 1.0 0.5 0.499734 .2 0.1 3.00 8
636 global -1.0 0.5 0.499253 .2 0.1 3.00 9
637 global 1.0 0.5 0.500664 .2 0.1 3.00 34
638 global -1.0 0.5 0.500083 .2 0.1 3.00 34
639 global 1.0 0.5 0.499971 .2 0.1 3.00 9
640 global -1.0 0.5 0.499586 .2 0.1 3.00 10
641 global 1.0 0.5 0.501131 .2 0.1 3.00 35
642 global -1.0 0.5 0.500312 .2 0.1 3.00 35
643 global 1.0 0.5 0.500158 .2 0.1 3.00 10
644 global -1.0 0.5 0.498501 .2 0.1 3.00 11
645 global 1.0 0.5 0.500662 .2 0.1 3.00 36
646 global -1.0 0.5 0.499708 .2 0.1 3.00 36
647 global 1.0 0.5 0.499674 .2 0.1 3.00 11
648 global -1.0 0.5 0.499149 .2 0.1 3.00 12
649 global 1.0 0.5 0.500505 .2 0.1 3.00 37
650 global -1.0 0.5 0.499828 .2 0.1 3.00 37
651 global 1.0 0.5 0.499531 .2 0.1 3.00 12
652 global -1.0 0.5 0.499876 .2 0.1 3.00 13
653 global 1.0 0.5 0.500135 .2 0.1 3.00 38
654 global -1.0 0.5 0.499384 .2 0.1 3.00 38
655 global 1.0 0.5 0.500677 .2 0.1 3.00 13
656 global -1.0 0.5 0.498672 .2 0.1 3.00 14
657 global 1.0 0.5 0.501845 .2 0.1 3.00 39
658 global -1.0 0.5 0.500672 .2 0.1 3.00 39
659 global 1.0 0.5 0.499531 .2 0.1 3.00 14
660 global -1.0 0.5 0.498345 .2 0.1 3.00 15
661 global 1.0 0.5 0.500565 .2 0.1 3.00 40
662 global -1.0 0.5 0.500126 .2 0.1 3.00 40
663 global 1.0 0.5 0.499118 .2 0.1 3.00 15
664 global -1.0 0.5 0.500102 .2 0.1 3.00 16
665 global 1.0 0.5 0.499971 .2 0.1 3.00 41
666 global -1.0 0.5 0.499306 .2 0.1 3.00 41
667 global 1.0 0.5 0.500745 .2 0.1 3.00 16
668 global -1.0 0.5 0.500348 .2 0.1 3.00 17
669 global 1.0 0.5 0.500171 .2 0.1 3.00 42
670 global -1.0 0.5 0.499581 .2 0.1 3.00 42
671 global 1.0 0.5 0.500784 .2 0.1 3.00 17
672 global -1.0 0.5 0.500335 .2 0.1 3.00 18
673 global 1.0 0.5 0.499880 .2 0.1 3.00 43
674 global -1.0 0.5 0.499270 .2 0.1 3.00 43
675 global 1.0 0.5 0.501202 .2 0.1 3.00 18
676 global -1.0 0.5 0.498515 .2 0.1 3.00 19
677 global 1.0 0.5 0.500384 .2 0.1 3.00 44
678 global -1.0 0.5 0.499253 .2 0.1 3.00 44
679 global 1.0 0.5 0.499653 .2 0.1 3.00 19
680 global -1.0 0.5 0.498854 .2 0.1 3.00 20
681 global 1.0 0.5 0.500681 .2 0.1 3.00 45
682 global -1.0 0.5 0.499536 .2 0.1 3.00 45
683 global 1.0 0.5 0.499566 .2 0.1 3.00 20
684 global -1.0 0.5 0.498875 .2 0.1 3.00 21
685 global 1.0 0.5 0.500730 .2 0.1 3.00 46
686 global -1.0 0.5 0.499726 .2 0.1 3.00 46
687 global 1.0 0.5 0.499939 .2 0.1 3.00 21
688 global -1.0 0.5 0.500371 .2 0.1 3.00 22
689 global 1.0 0.5 0.500146 .2 0.1 3.00 47
690 global -1.0 0.5 0.499373 .2 0.1 3.00 47
691 global 1.0 0.5 0.501238 .2 0.1 3.00 22
692 global -1.0 0.5 0.500505 .2 0.1 3.00 23
693 global 1.0 0.5 0.499695 .2 0.1 3.00 48
694 global -1.0 0.5 0.498791 .2 0.1 3.00 48
695 global 1.0 0.5 0.501352 .2 0.1 3.00 23
696 global -1.0 0.5 0.499414 .2 0.1 3.00 24
697 global 1.0 0.5 0.500181 .2 0.1 3.00 49
698 global -1.0 0.5 0.499053 .2 0.1 3.00 49
699 global 1.0 0.5 0.500587 .2 0.1 3.00 24
700 global -1.0 0.5 0.499806 .2 0.1 5.20 0
701 global 1.0 0.5 0.500161 .2 0.1 5.20 25
702 global -1.0 0.5 0.499239 .2 0.1 5.20 25
703 global 1.0 0.5 0.500625 .2 0.1 5.20 0
704 global -1.0 0.5 0.499493 .2 0.1 5.20 1
705 global 1.0 0.5 0.499964 .2 0.1 5.20 26
706 global -1.0 0.5 0.499255 .2 0.1 5.20 26
707 global 1.0 0.5 0.500558 .2 0.1 5.20 1
708 global -1.0 0.5 0.499302 .2 0.1 5.20 2
709 global 1.0 0.5 0.500268 .2 0.1 5.20 27
710 global -1.0 0.5 0.499320 .2 0.1 5.20 27
711 global 1.0 0.5 0.500446 .2 0.1 5.20 2
712 global -1.0 0.5 0.499541 .2 0.1 5.20 3
713 global 1.0 0.5 0.500502 .2 0.1 5.20 28
714 global -1.0 0.5 0.499388 .2 0.1 5.20 28
715 global 1.0 0.5 0.500770 .2 0.1 5.20 3
716 global -1.0 0.5 0.499822 .2 0.1 5.20 4
717 global 1.0 0.5 0.500650 .2 0.1 5.20 29
718 global -1.0 0.5 0.499841 .2 0.1 5.20 29
719 global 1.0 0.5 0.500938 .2 0.1 5.20 4
720 global -1.0 0.5 0.499886 .2 0.1 5.20 5
721 global 1.0 0.5 0.500058 .2 0.1 5.20 30
722 global -1.0 0.5 0.499229 .2 0.1 5.20 30
723 global 1.0 0.5 0.500738 .2 0.1 5.20 5
724 global -1.0 0.5 0.499662 .2 0.1 5.20 6
725 global 1.0 0.5 0.499996 .2 0.1 5.20 31
726 global -1.0 0.5 0.499205 .2 0.1 5.20 31
727 global 1.0 0.5 0.500570 .2 0.1 5.20 6
728 global -1.0 0.5 0.499574 .2 0.1 5.20 7
729 global 1.0 0.5 0.500336 .2 0.1 5.20 32
730 global -1.0 0.5 0.499373 .2 0.1 5.20 32
731 global 1.0 0.5 0.500558 .2 0.1 5.20 7
732 global -1.0 0.5 0.499990 .2 0.1 5.20 8
733 global 1.0 0.5 0.499870 .2 0.1 5.20 33
734 global -1.0 0.5 0.499075 .2 0.1 5.20 33
735 global 1.0 0.5 0.500723 .2 0.1 5.20 8
736 global -1.0 0.5 0.499424 .2 0.1 5.20 9
737 global 1.0 0.5 0.500277 .2 0.1 5.20 34
738 global -1.0 0.5 0.499392 .2 0.1 5.20 34
739 global 1.0 0.5 0.500514 .2 0.1 5.20 9
740 global -1.0 0.5 0.499292 .2 0.1 5.20 10
741 global 1.0 0.5 0.499733 .2 0.1 5.20 35
742 global -1.0 0.5 0.499112 .2 0.1 5.20 35
743 global 1.0 0.5 0.500283 .2 0.1 5.20 10
744 global -1.0 0.5 0.499597 .2 0.1 5.20 11
745 global 1.0 0.5 0.500549 .2 0.1 5.20 36
746 global -1.0 0.5 0.499639 .2 0.1 5.20 36
747 global 1.0 0.5 0.500129 .2 0.1 5.20 11
748 global -1.0 0.5 0.499309 .2 0.1 5.20 12
749 global 1.0 0.5 0.500386 .2 0.1 5.20 37
750 global -1.0 0.5 0.499341 .2 0.1 5.20 37
751 global 1.0 0.5 0.500131 .2 0.1 5.20 12
752 global -1.0 0.5 0.500002 .2 0.1 5.20 13
753 global 1.0 0.5 0.500426 .2 0.1 5.20 38
754 global -1.0 0.5 0.499558 .2 0.1 5.20 38
755 global 1.0 0.5 0.500767 .2 0.1 5.20 13
756 global -1.0 0.5 0.499673 .2 0.1 5.20 14
757 global 1.0 0.5 0.500455 .2 0.1 5.20 39
758 global -1.0 0.5 0.499537 .2 0.1 5.20 39
759 global 1.0 0.5 0.500625 .2 0.1 5.20 14
760 global -1.0 0.5 0.499741 .2 0.1 5.20 15
761 global 1.0 0.5 0.500206 .2 0.1 5.20 40
762 global -1.0 0.5 0.499445 .2 0.1 5.20 40
763 global 1.0 0.5 0.500705 .2 0.1 5.20 15
764 global -1.0 0.5 0.499660 .2 0.1 5.20 16
765 global 1.0 0.5 0.500084 .2 0.1 5.20 41
766 global -1.0 0.5 0.499068 .2 0.1 5.20 41
767 global 1.0 0.5 0.500495 .2 0.1 5.20 16
768 global -1.0 0.5 0.498958 .2 0.1 5.20 17
769 global 1.0 0.5 0.500557 .2 0.1 5.20 42
770 global -1.0 0.5 0.499527 .2 0.1 5.20 42
771 global 1.0 0.5 0.499970 .2 0.1 5.20 17
772 global -1.0 0.5 0.499585 .2 0.1 5.20 18
773 global 1.0 0.5 0.500508 .2 0.1 5.20 43
774 global -1.0 0.5 0.499429 .2 0.1 5.20 43
775 global 1.0 0.5 0.500693 .2 0.1 5.20 18
776 global -1.0 0.5 0.499876 .2 0.1 5.20 19
777 global 1.0 0.5 0.500346 .2 0.1 5.20 44
778 global -1.0 0.5 0.499292 .2 0.1 5.20 44
779 global 1.0 0.5 0.500631 .2 0.1 5.20 19
780 global -1.0 0.5 0.499459 .2 0.1 5.20 20
781 global 1.0 0.5 0.500332 .2 0.1 5.20 45
782 global -1.0 0.5 0.499600 .2 0.1 5.20 45
783 global 1.0 0.5 0.500098 .2 0.1 5.20 20
784 global -1.0 0.5 0.499482 .2 0.1 5.20 21
785 global 1.0 0.5 0.500325 .2 0.1 5.20 46
786 global -1.0 0.5 0.499369 .2 0.1 5.20 46
787 global 1.0 0.5 0.500409 .2 0.1 5.20 21
788 global -1.0 0.5 0.499706 .2 0.1 5.20 22
789 global 1.0 0.5 0.500634 .2 0.1 5.20 47
790 global -1.0 0.5 0.499637 .2 0.1 5.20 47
791 global 1.0 0.5 0.500290 .2 0.1 5.20 22
792 global -1.0 0.5 0.499398 .2 0.1 5.20 23
793 global 1.0 0.5 0.500710 .2 0.1 5.20 48
794 global -1.0 0.5 0.499774 .2 0.1 5.20 48
795 global 1.0 0.5 0.500376 .2 0.1 5.20 23
796 global -1.0 0.5 0.499696 .2 0.1 5.20 24
797 global 1.0 0.5 0.499713 .2 0.1 5.20 49
798 global -1.0 0.5 0.499000 .2 0.1 5.20 49
799 global 1.0 0.5 0.500398 .2 0.1 5.20 24
800 global -1.0 0.5 0.499426 .2 0.1 9.00 0
801 global 1.0 0.5 0.500552 .2 0.1 9.00 25
802 global -1.0 0.5 0.499586 .2 0.1 9.00 25
803 global 1.0 0.5 0.500430 .2 0.1 9.00 0
804 global -1.0 0.5 0.499607 .2 0.1 9.00 1
805 global 1.0 0.5 0.500533 .2 0.1 9.00 26
806 global -1.0 0.5 0.499643 .2 0.1 9.00 26
807 global 1.0 0.5 0.500566 .2 0.1 9.00 1
808 global -1.0 0.5 0.499559 .2 0.1 9.00 2
809 global 1.0 0.5 0.500390 .2 0.1 9.00 27
810 global -1.0 0.5 0.499516 .2 0.1 9.00 27
811 global 1.0 0.5 0.500433 .2 0.1 9.00 2
812 global -1.0 0.5 0.499549 .2 0.1 9.00 3
813 global 1.0 0.5 0.500594 .2 0.1 9.00 28
814 global -1.0 0.5 0.499702 .2 0.1 9.00 28
815 global 1.0 0.5 0.500374 .2 0.1 9.00 3
816 global -1.0 0.5 0.499444 .2 0.1 9.00 4
817 global 1.0 0.5 0.500609 .2 0.1 9.00 29
818 global -1.0 0.5 0.499697 .2 0.1 9.00 29
819 global 1.0 0.5 0.500388 .2 0.1 9.00 4
820 global -1.0 0.5 0.499556 .2 0.1 9.00 5
821 global 1.0 0.5 0.500394 .2 0.1 9.00 30
822 global -1.0 0.5 0.499518 .2 0.1 9.00 30
823 global 1.0 0.5 0.500410 .2 0.1 9.00 5
824 global -1.0 0.5 0.499485 .2 0.1 9.00 6
825 global 1.0 0.5 0.500332 .2 0.1 9.00 31
826 global -1.0 0.5 0.499407 .2 0.1 9.00 31
827 global 1.0 0.5 0.500444 .2 0.1 9.00 6
828 global -1.0 0.5 0.499477 .2 0.1 9.00 7
829 global 1.0 0.5 0.500472 .2 0.1 9.00 32
830 global -1.0 0.5 0.499614 .2 0.1 9.00 32
831 global 1.0 0.5 0.500385 .2 0.1 9.00 7
832 global -1.0 0.5 0.499549 .2 0.1 9.00 8
833 global 1.0 0.5 0.500407 .2 0.1 9.00 33
834 global -1.0 0.5 0.499452 .2 0.1 9.00 33
835 global 1.0 0.5 0.500477 .2 0.1 9.00 8
836 global -1.0 0.5 0.499552 .2 0.1 9.00 9
837 global 1.0 0.5 0.500453 .2 0.1 9.00 34
838 global -1.0 0.5 0.499471 .2 0.1 9.00 34
839 global 1.0 0.5 0.500489 .2 0.1 9.00 9
840 global -1.0 0.5 0.499703 .2 0.1 9.00 10
841 global 1.0 0.5 0.500350 .2 0.1 9.00 35
842 global -1.0 0.5 0.499485 .2 0.1 9.00 35
843 global 1.0 0.5 0.500572 .2 0.1 9.00 10
844 global -1.0 0.5 0.499612 .2 0.1 9.00 11
845 global 1.0 0.5 0.500431 .2 0.1 9.00 36
846 global -1.0 0.5 0.499567 .2 0.1 9.00 36
847 global 1.0 0.5 0.500475 .2 0.1 9.00 11
848 global -1.0 0.5 0.499444 .2 0.1 9.00 12
849 global 1.0 0.5 0.500455 .2 0.1 9.00 37
850 global -1.0 0.5 0.499413 .2 0.1 9.00 37
851 global 1.0 0.5 0.500431 .2 0.1 9.00 12
852 global -1.0 0.5 0.499475 .2 0.1 9.00 13
853 global 1.0 0.5 0.500556 .2 0.1 9.00 38
854 global -1.0 0.5 0.499601 .2 0.1 9.00 38
855 global 1.0 0.5 0.500322 .2 0.1 9.00 13
856 global -1.0 0.5 0.499433 .2 0.1 9.00 14
857 global 1.0 0.5 0.500650 .2 0.1 9.00 39
858 global -1.0 0.5 0.499610 .2 0.1 9.00 39
859 global 1.0 0.5 0.500402 .2 0.1 9.00 14
860 global -1.0 0.5 0.499226 .2 0.1 9.00 15
861 global 1.0 0.5 0.500535 .2 0.1 9.00 40
862 global -1.0 0.5 0.499666 .2 0.1 9.00 40
863 global 1.0 0.5 0.500198 .2 0.1 9.00 15
864 global -1.0 0.5 0.499401 .2 0.1 9.00 16
865 global 1.0 0.5 0.500501 .2 0.1 9.00 41
866 global -1.0 0.5 0.499653 .2 0.1 9.00 41
867 global 1.0 0.5 0.500432 .2 0.1 9.00 16
868 global -1.0 0.5 0.499403 .2 0.1 9.00 17
869 global 1.0 0.5 0.500642 .2 0.1 9.00 42
870 global -1.0 0.5 0.499729 .2 0.1 9.00 42
871 global 1.0 0.5 0.500367 .2 0.1 9.00 17
872 global -1.0 0.5 0.499660 .2 0.1 9.00 18
873 global 1.0 0.5 0.500476 .2 0.1 9.00 43
874 global -1.0 0.5 0.499499 .2 0.1 9.00 43
875 global 1.0 0.5 0.500505 .2 0.1 9.00 18
876 global -1.0 0.5 0.499621 .2 0.1 9.00 19
877 global 1.0 0.5 0.500271 .2 0.1 9.00 44
878 global -1.0 0.5 0.499419 .2 0.1 9.00 44
879 global 1.0 0.5 0.500491 .2 0.1 9.00 19
880 global -1.0 0.5 0.499524 .2 0.1 9.00 20
881 global 1.0 0.5 0.500503 .2 0.1 9.00 45
882 global -1.0 0.5 0.499520 .2 0.1 9.00 45
883 global 1.0 0.5 0.500431 .2 0.1 9.00 20
884 global -1.0 0.5 0.499502 .2 0.1 9.00 21
885 global 1.0 0.5 0.500448 .2 0.1 9.00 46
886 global -1.0 0.5 0.499460 .2 0.1 9.00 46
887 global 1.0 0.5 0.500370 .2 0.1 9.00 21
888 global -1.0 0.5 0.499722 .2 0.1 9.00 22
889 global 1.0 0.5 0.500352 .2 0.1 9.00 47
890 global -1.0 0.5 0.499367 .2 0.1 9.00 47
891 global 1.0 0.5 0.500631 .2 0.1 9.00 22
892 global -1.0 0.5 0.499491 .2 0.1 9.00 23
893 global 1.0 0.5 0.500436 .2 0.1 9.00 48
894 global -1.0 0.5 0.499615 .2 0.1 9.00 48
895 global 1.0 0.5 0.500399 .2 0.1 9.00 23
896 global -1.0 0.5 0.499609 .2 0.1 9.00 24
897 global 1.0 0.5 0.500436 .2 0.1 9.00 49
898 global -1.0 0.5 0.499454 .2 0.1 9.00 49
899 global 1.0 0.5 0.500563 .2 0.1 9.00 24
900 none -1.0 0.5 0.499517 .2 0.1 0.0 0
901 none 1.0 0.5 0.500480 .2 0.1 0.0 0
902 global -1.0 0.5 0.446351 .4 0.1 0.11 0
903 global 1.0 0.5 0.488236 .4 0.1 0.11 25
904 global -1.0 0.5 0.487842 .4 0.1 0.11 25
905 global 1.0 0.5 0.446367 .4 0.1 0.11 0
906 global -1.0 0.5 0.468414 .4 0.1 0.11 1
907 global 1.0 0.5 0.562412 .4 0.1 0.11 26
908 global -1.0 0.5 0.562255 .4 0.1 0.11 26
909 global 1.0 0.5 0.470111 .4 0.1 0.11 1
910 global -1.0 0.5 0.546858 .4 0.1 0.11 2
911 global 1.0 0.5 0.425272 .4 0.1 0.11 27
912 global -1.0 0.5 0.426396 .4 0.1 0.11 27
913 global 1.0 0.5 0.546135 .4 0.1 0.11 2
914 global -1.0 0.5 0.562761 .4 0.1 0.11 3
915 global 1.0 0.5 0.435249 .4 0.1 0.11 28
916 global -1.0 0.5 0.437300 .4 0.1 0.11 28
917 global 1.0 0.5 0.561317 .4 0.1 0.11 3
918 global -1.0 0.5 0.457857 .4 0.1 0.11 4
919 global 1.0 0.5 0.523817 .4 0.1 0.11 29
920 global -1.0 0.5 0.522947 .4 0.1 0.11 29
921 global 1.0 0.5 0.456760 .4 0.1 0.11 4
922 global -1.0 0.5 0.455636 .4 0.1 0.11 5
923 global 1.0 0.5 0.509840 .4 0.1 0.11 30
924 global -1.0 0.5 0.509973 .4 0.1 0.11 30
925 global 1.0 0.5 0.456401 .4 0.1 0.11 5
